"Story","Title","Result","Date","Stability","Duration (s)"
"As admin I want to see details building on building page","As admin i have be able success to create new building with fill facilities","SUCCESS","2022-07-18T05:03:08.149+07:00[Asia/Bangkok]","0.0","22.12"
